module,path,capability
market_reasoning_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\market_reasoning_engine.py,MARKET_LAYER|RUNTIME_LAYER
model_change_tracker.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_change_tracker.py,MODEL_LAYER|FEATURE_LAYER
model_self_optimizer.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\model_self_optimizer.py,MODEL_LAYER
module_consistency_checker.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\module_consistency_checker.py,
monthly_performance_analyzer.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\monthly_performance_analyzer.py,VALUE_LAYER|FEATURE_LAYER
multi_cycle_learning_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\multi_cycle_learning_engine.py,RUNTIME_LAYER|DATA_LAYER
optimization_history.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_history.py,MODEL_LAYER|FEATURE_LAYER
optimization_priority_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_priority_engine.py,VALUE_LAYER|RUNTIME_LAYER
optimization_result_predictor.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_result_predictor.py,PREDICTION_LAYER|DATA_LAYER
optimization_strategy_generator.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_strategy_generator.py,DATA_LAYER
optimization_suggestion_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_suggestion_engine.py,RUNTIME_LAYER
optimization_suggestion_v1.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_suggestion_v1.py,RUNTIME_LAYER|DATA_LAYER
parameter_effect_analyzer.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\parameter_effect_analyzer.py,VALUE_LAYER
parameter_tuner.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\parameter_tuner.py,MODEL_LAYER
prediction_explanation_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\prediction_explanation_engine.py,VALUE_LAYER|RUNTIME_LAYER|PREDICTION_LAYER|MARKET_LAYER|FEATURE_LAYER
release_validator.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\release_validator.py,VALUE_LAYER
risk_gate.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\risk_gate.py,VALUE_LAYER
rollback_manager.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\rollback_manager.py,VALUE_LAYER
safe_upgrade_executor.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\safe_upgrade_executor.py,RUNTIME_LAYER
scenario_test_generator.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\scenario_test_generator.py,
self_audit_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\self_audit_engine.py,RUNTIME_LAYER
strategy_confidence_evaluator.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_confidence_evaluator.py,VALUE_LAYER
strategy_evolution_manager.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_evolution_manager.py,VALUE_LAYER|FEATURE_LAYER
strategy_selection_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_selection_engine.py,RUNTIME_LAYER|PREDICTION_LAYER
system_restore_manager.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\system_restore_manager.py,DATA_LAYER
tactical_reasoning_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tactical_reasoning_engine.py,RUNTIME_LAYER
time_window_analyzer.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\time_window_analyzer.py,FEATURE_LAYER|DATA_LAYER
upgrade_decision_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_decision_engine.py,VALUE_LAYER|RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
upgrade_history_repository.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_history_repository.py,FEATURE_LAYER
upgrade_policy_manager.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_policy_manager.py,
upgrade_simulation_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_simulation_engine.py,RUNTIME_LAYER|PREDICTION_LAYER
version_control_manager.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\version_control_manager.py,FEATURE_LAYER
virtual_validation_engine.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\virtual_validation_engine.py,RUNTIME_LAYER|DATA_LAYER
weekly_evolution_analyzer.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\weekly_evolution_analyzer.py,VALUE_LAYER
__init__.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\autonomous_engine_hil_v1\__init__.py,RUNTIME_LAYER
autonomous_engine_hil_v1_0_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_hil_v1_0_full_test.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
autonomous_engine_v1_4_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_4_full_test.py,VALUE_LAYER|MODEL_LAYER|FEATURE_LAYER|DATA_LAYER|RUNTIME_LAYER
autonomous_engine_v1_6_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_6_full_test.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
autonomous_engine_v1_8_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_8_full_test.py,VALUE_LAYER|RUNTIME_LAYER|FEATURE_LAYER|DATA_LAYER
autonomous_engine_v2_2_batch_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_2_batch_full_test.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
autonomous_engine_v2_4_batch_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_4_batch_full_test.py,VALUE_LAYER|RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
autonomous_engine_v2_6_batch_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_6_batch_full_test.py,VALUE_LAYER|RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
autonomous_engine_v2_8_batch_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_8_batch_full_test.py,VALUE_LAYER|RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
autonomous_engine_v3_0_batch_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v3_0_batch_full_test.py,VALUE_LAYER|DATA_LAYER|PREDICTION_LAYER|MARKET_LAYER|RUNTIME_LAYER
compile_check.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\compile_check.py,RUNTIME_LAYER|DATA_LAYER
conftest.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\conftest.py,RUNTIME_LAYER
human_approval_v1_2_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\human_approval_v1_2_full_test.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
optimization_suggestion_v1_1_full_test.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\optimization_suggestion_v1_1_full_test.py,VALUE_LAYER|MODEL_LAYER|FEATURE_LAYER|DATA_LAYER|RUNTIME_LAYER
test_autonomous_compatibility.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\test_autonomous_compatibility.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
test_phase2_connection.py,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\test_phase2_connection.py,DATA_LAYER
integration_service.py,E:\football_v\10_INTEGRATION_LAYER\service\integration_service.py,RUNTIME_LAYER|DATA_LAYER
full_pipeline_test.py,E:\football_v\10_INTEGRATION_LAYER\test\full_pipeline_test.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER|PREDICTION_LAYER|MARKET_LAYER|FEATURE_LAYER
model_connection_test.py,E:\football_v\10_INTEGRATION_LAYER\test\model_connection_test.py,MODEL_LAYER
handicap_engine.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\handicap_model\handicap_engine.py,MODEL_LAYER|MARKET_LAYER|RUNTIME_LAYER|DATA_LAYER
market_report.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_report\market_report.py,MARKET_LAYER|DATA_LAYER
risk_engine.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_risk_model\risk_engine.py,MODEL_LAYER|MARKET_LAYER|RUNTIME_LAYER|DATA_LAYER
sentiment.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_sentiment_engine\sentiment.py,MARKET_LAYER|RUNTIME_LAYER|DATA_LAYER
money_flow.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\money_flow_engine\money_flow.py,MARKET_LAYER|RUNTIME_LAYER|DATA_LAYER
odds_analyzer.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\odds_analysis\odds_analyzer.py,MARKET_LAYER|DATA_LAYER
risk_adjuster.py,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\risk_adjustment_engine\risk_adjuster.py,PREDICTION_LAYER
module.py,E:\football_v\110_FINAL_MARKET_DECISION_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\111_ADVANCED_FEATURE_ENGINE\module.py,RUNTIME_LAYER|FEATURE_LAYER
module.py,E:\football_v\112_TEAM_STRENGTH_EVOLUTION_ENGINE\module.py,VALUE_LAYER|RUNTIME_LAYER|FEATURE_LAYER
module.py,E:\football_v\113_PLAYER_IMPACT_ANALYSIS_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\114_MATCH_CONTEXT_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\115_AI_FORECAST_ENHANCEMENT_ENGINE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\116_REAL_MATCH_PIPELINE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\117_FEATURE_AUTO_GENERATOR\module.py,PREDICTION_LAYER|FEATURE_LAYER
module.py,E:\football_v\118_MODEL_INFERENCE_SERVICE\module.py,MODEL_LAYER|RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\119_PREDICTION_OUTPUT_SERVICE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
gateway.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\api_gateway\gateway.py,DATA_LAYER
data_router.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\data_router\data_router.py,RUNTIME_LAYER|DATA_LAYER
decision_router.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\decision_router\decision_router.py,RUNTIME_LAYER|DATA_LAYER
logger.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\logging_center\logger.py,
scheduler.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\model_scheduler\scheduler.py,MODEL_LAYER|DATA_LAYER
orchestrator.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\orchestrator_core\orchestrator.py,DATA_LAYER
pipeline.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\pipeline_manager\pipeline.py,RUNTIME_LAYER|DATA_LAYER
workflow.py,E:\football_v\11_AI_ORCHESTRATION_LAYER\workflow_engine\workflow.py,RUNTIME_LAYER
accuracy_report.py,E:\football_v\11_System_Intelligence\accuracy_report.py,DATA_LAYER
adaptive_feedback.py,E:\football_v\11_System_Intelligence\adaptive_feedback.py,DATA_LAYER
agent_fusion_engine.py,E:\football_v\11_System_Intelligence\agent_fusion_engine.py,RUNTIME_LAYER
agent_manager.py,E:\football_v\11_System_Intelligence\agent_manager.py,DATA_LAYER
ai_prediction_os.py,E:\football_v\11_System_Intelligence\ai_prediction_os.py,PREDICTION_LAYER|DATA_LAYER
backtest_engine.py,E:\football_v\11_System_Intelligence\backtest_engine.py,RUNTIME_LAYER
bankroll_manager.py,E:\football_v\11_System_Intelligence\bankroll_manager.py,BETTING_LAYER
beidan_engine.py,E:\football_v\11_System_Intelligence\beidan_engine.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
betting_recommendation_engine.py,E:\football_v\11_System_Intelligence\betting_recommendation_engine.py,BETTING_LAYER|RUNTIME_LAYER|DATA_LAYER
bet_strategy_engine.py,E:\football_v\11_System_Intelligence\bet_strategy_engine.py,VALUE_LAYER|BETTING_LAYER|RUNTIME_LAYER|DATA_LAYER
capital_flow_engine.py,E:\football_v\11_System_Intelligence\capital_flow_engine.py,MARKET_LAYER|RUNTIME_LAYER|DATA_LAYER
capital_sentiment.py,E:\football_v\11_System_Intelligence\capital_sentiment.py,MARKET_LAYER
confidence_calibrator.py,E:\football_v\11_System_Intelligence\confidence_calibrator.py,VALUE_LAYER
confidence_engine.py,E:\football_v\11_System_Intelligence\confidence_engine.py,RUNTIME_LAYER|PREDICTION_LAYER
confidence_tracker.py,E:\football_v\11_System_Intelligence\confidence_tracker.py,VALUE_LAYER|FEATURE_LAYER
decision_api.py,E:\football_v\11_System_Intelligence\decision_api.py,DATA_LAYER
decision_context.py,E:\football_v\11_System_Intelligence\decision_context.py,VALUE_LAYER|MODEL_LAYER
decision_fusion.py,E:\football_v\11_System_Intelligence\decision_fusion.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
decision_memory.py,E:\football_v\11_System_Intelligence\decision_memory.py,FEATURE_LAYER|DATA_LAYER
decision_reasoner.py,E:\football_v\11_System_Intelligence\decision_reasoner.py,RUNTIME_LAYER|DATA_LAYER
dixon_coles_model.py,E:\football_v\11_System_Intelligence\dixon_coles_model.py,MODEL_LAYER|DATA_LAYER
dixon_coles_trainer.py,E:\football_v\11_System_Intelligence\dixon_coles_trainer.py,MODEL_LAYER|DATA_LAYER
dynamic_weight_engine.py,E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
elo_engine.py,E:\football_v\11_System_Intelligence\elo_engine.py,MODEL_LAYER|RUNTIME_LAYER|PREDICTION_LAYER
elo_trainer.py,E:\football_v\11_System_Intelligence\elo_trainer.py,MODEL_LAYER|DATA_LAYER
error_analysis_engine.py,E:\football_v\11_System_Intelligence\error_analysis_engine.py,RUNTIME_LAYER
evolution_engine.py,E:\football_v\11_System_Intelligence\evolution_engine.py,VALUE_LAYER|PREDICTION_LAYER|RUNTIME_LAYER|FEATURE_LAYER
evolution_memory.py,E:\football_v\11_System_Intelligence\evolution_memory.py,VALUE_LAYER|DATA_LAYER
fatigue_engine.py,E:\football_v\11_System_Intelligence\fatigue_engine.py,RUNTIME_LAYER|FEATURE_LAYER|DATA_LAYER
feature_engineering.py,E:\football_v\11_System_Intelligence\feature_engineering.py,RUNTIME_LAYER|FEATURE_LAYER
feedback_memory.py,E:\football_v\11_System_Intelligence\feedback_memory.py,DATA_LAYER
football_ai_report.py,E:\football_v\11_System_Intelligence\football_ai_report.py,DATA_LAYER
football_ai_runtime.py,E:\football_v\11_System_Intelligence\football_ai_runtime.py,RUNTIME_LAYER
form_analysis_engine.py,E:\football_v\11_System_Intelligence\form_analysis_engine.py,RUNTIME_LAYER|FEATURE_LAYER|DATA_LAYER
handicap_trap_detector.py,E:\football_v\11_System_Intelligence\handicap_trap_detector.py,MARKET_LAYER|DATA_LAYER
historical_match_loader.py,E:\football_v\11_System_Intelligence\historical_match_loader.py,DATA_LAYER
home_away_engine.py,E:\football_v\11_System_Intelligence\home_away_engine.py,RUNTIME_LAYER|DATA_LAYER
injury_engine.py,E:\football_v\11_System_Intelligence\injury_engine.py,RUNTIME_LAYER|DATA_LAYER
intelligence_feedback_loop.py,E:\football_v\11_System_Intelligence\intelligence_feedback_loop.py,FEATURE_LAYER|DATA_LAYER
intelligence_fusion_engine.py,E:\football_v\11_System_Intelligence\intelligence_fusion_engine.py,MODEL_LAYER|RUNTIME_LAYER|PREDICTION_LAYER
intelligence_memory.py,E:\football_v\11_System_Intelligence\intelligence_memory.py,DATA_LAYER
intelligence_report.py,E:\football_v\11_System_Intelligence\intelligence_report.py,DATA_LAYER
intelligence_router.py,E:\football_v\11_System_Intelligence\intelligence_router.py,RUNTIME_LAYER
intelligence_scheduler.py,E:\football_v\11_System_Intelligence\intelligence_scheduler.py,
intelligence_weight_manager.py,E:\football_v\11_System_Intelligence\intelligence_weight_manager.py,VALUE_LAYER
knowledge_embedding.py,E:\football_v\11_System_Intelligence\knowledge_embedding.py,
knowledge_engine.py,E:\football_v\11_System_Intelligence\knowledge_engine.py,RUNTIME_LAYER
knowledge_graph.py,E:\football_v\11_System_Intelligence\knowledge_graph.py,DATA_LAYER
knowledge_memory_bridge.py,E:\football_v\11_System_Intelligence\knowledge_memory_bridge.py,VALUE_LAYER|PREDICTION_LAYER|FEATURE_LAYER|DATA_LAYER
knowledge_node.py,E:\football_v\11_System_Intelligence\knowledge_node.py,VALUE_LAYER
knowledge_optimizer.py,E:\football_v\11_System_Intelligence\knowledge_optimizer.py,DATA_LAYER
knowledge_profile.py,E:\football_v\11_System_Intelligence\knowledge_profile.py,
knowledge_query_engine.py,E:\football_v\11_System_Intelligence\knowledge_query_engine.py,RUNTIME_LAYER|DATA_LAYER
knowledge_reasoner.py,E:\football_v\11_System_Intelligence\knowledge_reasoner.py,FEATURE_LAYER
knowledge_relation.py,E:\football_v\11_System_Intelligence\knowledge_relation.py,
knowledge_relation_engine.py,E:\football_v\11_System_Intelligence\knowledge_relation_engine.py,RUNTIME_LAYER
knowledge_update_engine.py,E:\football_v\11_System_Intelligence\knowledge_update_engine.py,RUNTIME_LAYER|DATA_LAYER
learning_memory.py,E:\football_v\11_System_Intelligence\learning_memory.py,DATA_LAYER
learning_scheduler.py,E:\football_v\11_System_Intelligence\learning_scheduler.py,
les_advanced.py,E:\football_v\11_System_Intelligence\les_advanced.py,DATA_LAYER
les_engine.py,E:\football_v\11_System_Intelligence\les_engine.py,RUNTIME_LAYER
lineup_engine.py,E:\football_v\11_System_Intelligence\lineup_engine.py,RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
market_agent.py,E:\football_v\11_System_Intelligence\market_agent.py,MARKET_LAYER|DATA_LAYER
market_engine.py,E:\football_v\11_System_Intelligence\market_engine.py,MARKET_LAYER|RUNTIME_LAYER|DATA_LAYER
match_feature_store.py,E:\football_v\11_System_Intelligence\match_feature_store.py,FEATURE_LAYER
match_prediction_engine.py,E:\football_v\11_System_Intelligence\match_prediction_engine.py,RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
match_simulator.py,E:\football_v\11_System_Intelligence\match_simulator.py,PREDICTION_LAYER
memory_adapter.py,E:\football_v\11_System_Intelligence\memory_adapter.py,PREDICTION_LAYER
model_accuracy_memory.py,E:\football_v\11_System_Intelligence\model_accuracy_memory.py,MODEL_LAYER|FEATURE_LAYER
model_adjustment_engine.py,E:\football_v\11_System_Intelligence\model_adjustment_engine.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
model_conflict_detector.py,E:\football_v\11_System_Intelligence\model_conflict_detector.py,VALUE_LAYER|MODEL_LAYER
model_fusion_core.py,E:\football_v\11_System_Intelligence\model_fusion_core.py,MODEL_LAYER|PREDICTION_LAYER
model_observer.py,E:\football_v\11_System_Intelligence\model_observer.py,MODEL_LAYER
model_optimizer.py,E:\football_v\11_System_Intelligence\model_optimizer.py,VALUE_LAYER|MODEL_LAYER|PREDICTION_LAYER
model_weight_optimizer.py,E:\football_v\11_System_Intelligence\model_weight_optimizer.py,MODEL_LAYER
monte_carlo_engine.py,E:\football_v\11_System_Intelligence\monte_carlo_engine.py,RUNTIME_LAYER|PREDICTION_LAYER
odds_movement.py,E:\football_v\11_System_Intelligence\odds_movement.py,MARKET_LAYER|FEATURE_LAYER
parlay_strategy.py,E:\football_v\11_System_Intelligence\parlay_strategy.py,
performance_tracker.py,E:\football_v\11_System_Intelligence\performance_tracker.py,PREDICTION_LAYER|FEATURE_LAYER
poisson_model.py,E:\football_v\11_System_Intelligence\poisson_model.py,MODEL_LAYER|PREDICTION_LAYER
poisson_trainer.py,E:\football_v\11_System_Intelligence\poisson_trainer.py,MODEL_LAYER|DATA_LAYER
prediction_agent.py,E:\football_v\11_System_Intelligence\prediction_agent.py,PREDICTION_LAYER|DATA_LAYER
prediction_evaluator.py,E:\football_v\11_System_Intelligence\prediction_evaluator.py,VALUE_LAYER|PREDICTION_LAYER
prediction_report.py,E:\football_v\11_System_Intelligence\prediction_report.py,PREDICTION_LAYER|DATA_LAYER
prediction_report_generator.py,E:\football_v\11_System_Intelligence\prediction_report_generator.py,PREDICTION_LAYER|DATA_LAYER
probability_fusion_engine.py,E:\football_v\11_System_Intelligence\probability_fusion_engine.py,VALUE_LAYER|MODEL_LAYER|RUNTIME_LAYER|PREDICTION_LAYER
probability_memory.py,E:\football_v\11_System_Intelligence\probability_memory.py,PREDICTION_LAYER|FEATURE_LAYER
profit_tracker.py,E:\football_v\11_System_Intelligence\profit_tracker.py,VALUE_LAYER|MODEL_LAYER
reasoning_agent.py,E:\football_v\11_System_Intelligence\reasoning_agent.py,DATA_LAYER
reasoning_context.py,E:\football_v\11_System_Intelligence\reasoning_context.py,VALUE_LAYER|FEATURE_LAYER
reasoning_engine.py,E:\football_v\11_System_Intelligence\reasoning_engine.py,VALUE_LAYER|RUNTIME_LAYER
reasoning_memory.py,E:\football_v\11_System_Intelligence\reasoning_memory.py,DATA_LAYER
reasoning_rules.py,E:\football_v\11_System_Intelligence\reasoning_rules.py,VALUE_LAYER|DATA_LAYER
result_collector.py,E:\football_v\11_System_Intelligence\result_collector.py,
risk_agent.py,E:\football_v\11_System_Intelligence\risk_agent.py,VALUE_LAYER|DATA_LAYER
risk_detector.py,E:\football_v\11_System_Intelligence\risk_detector.py,DATA_LAYER
risk_engine.py,E:\football_v\11_System_Intelligence\risk_engine.py,RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
risk_memory.py,E:\football_v\11_System_Intelligence\risk_memory.py,DATA_LAYER
risk_report.py,E:\football_v\11_System_Intelligence\risk_report.py,DATA_LAYER
rule_optimizer.py,E:\football_v\11_System_Intelligence\rule_optimizer.py,
score_distribution_engine.py,E:\football_v\11_System_Intelligence\score_distribution_engine.py,RUNTIME_LAYER|PREDICTION_LAYER
score_prediction_engine.py,E:\football_v\11_System_Intelligence\score_prediction_engine.py,RUNTIME_LAYER|PREDICTION_LAYER
score_probability_table.py,E:\football_v\11_System_Intelligence\score_probability_table.py,PREDICTION_LAYER|DATA_LAYER
single_strategy.py,E:\football_v\11_System_Intelligence\single_strategy.py,
sp_probability_engine.py,E:\football_v\11_System_Intelligence\sp_probability_engine.py,RUNTIME_LAYER|PREDICTION_LAYER|DATA_LAYER
strategy_agent.py,E:\football_v\11_System_Intelligence\strategy_agent.py,DATA_LAYER
strategy_mutator.py,E:\football_v\11_System_Intelligence\strategy_mutator.py,
system_analyzer.py,E:\football_v\11_System_Intelligence\system_analyzer.py,
system_brain.py,E:\football_v\11_System_Intelligence\system_brain.py,
system_exporter.py,E:\football_v\11_System_Intelligence\system_exporter.py,DATA_LAYER
team_feature_builder.py,E:\football_v\11_System_Intelligence\team_feature_builder.py,FEATURE_LAYER
team_strength_engine.py,E:\football_v\11_System_Intelligence\team_strength_engine.py,VALUE_LAYER|RUNTIME_LAYER|FEATURE_LAYER
true_probability_calculator.py,E:\football_v\11_System_Intelligence\true_probability_calculator.py,PREDICTION_LAYER|DATA_LAYER
value_detector.py,E:\football_v\11_System_Intelligence\value_detector.py,VALUE_LAYER
weight_learning_engine.py,E:\football_v\11_System_Intelligence\weight_learning_engine.py,RUNTIME_LAYER|DATA_LAYER
xgboost_predictor.py,E:\football_v\11_System_Intelligence\xgboost_predictor.py,MODEL_LAYER|FEATURE_LAYER|PREDICTION_LAYER
xgboost_trainer.py,E:\football_v\11_System_Intelligence\xgboost_trainer.py,MODEL_LAYER|DATA_LAYER
test_intelligence.py,E:\football_v\11_System_Intelligence\tests\test_intelligence.py,
test_phase2_intelligence.py,E:\football_v\11_System_Intelligence\tests\test_phase2_intelligence.py,
test_phase3_10_confidence.py,E:\football_v\11_System_Intelligence\tests\test_phase3_10_confidence.py,RUNTIME_LAYER
