keyword,count,file
ev,1,E:\football_v\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_prediction_intelligence_test_V1.0.py
engine,14,E:\football_v\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_prediction_intelligence_test_V1.0.py
service,1,E:\football_v\00_SYSTEM_TOOLS\Module_Deployment_Tool\modules\deploy_prediction_intelligence_test_V1.0.py
data,5,E:\football_v\01_Data_Source\acceptance\acceptance_check.py
load,4,E:\football_v\01_Data_Source\acceptance\acceptance_check.py
json,6,E:\football_v\01_Data_Source\acceptance\acceptance_check.py
history,1,E:\football_v\01_Data_Source\acceptance\acceptance_check.py
pipeline,4,E:\football_v\01_Data_Source\acceptance\acceptance_check.py
data,3,E:\football_v\01_Data_Source\download\data_downloader.py
load,9,E:\football_v\01_Data_Source\download\data_downloader.py
read,1,E:\football_v\01_Data_Source\download\data_downloader.py
csv,1,E:\football_v\01_Data_Source\download\data_downloader.py
json,5,E:\football_v\01_Data_Source\download\data_downloader.py
history,13,E:\football_v\01_Data_Source\download\data_downloader.py
engine,4,E:\football_v\01_Data_Source\download\data_downloader.py
data,1,E:\football_v\01_Data_Source\monitor\source_monitor.py
load,11,E:\football_v\01_Data_Source\monitor\source_monitor.py
json,6,E:\football_v\01_Data_Source\monitor\source_monitor.py
data,2,E:\football_v\01_Data_Source\pipeline\pipeline_runner.py
load,3,E:\football_v\01_Data_Source\pipeline\pipeline_runner.py
json,2,E:\football_v\01_Data_Source\pipeline\pipeline_runner.py
ev,2,E:\football_v\01_Data_Source\pipeline\pipeline_runner.py
pipeline,3,E:\football_v\01_Data_Source\pipeline\pipeline_runner.py
load,1,E:\football_v\01_Data_Source\pipeline\source_scanner.py
csv,1,E:\football_v\01_Data_Source\pipeline\source_validator.py
ev,1,E:\football_v\01_Data_Source\pipeline\source_validator.py
data,7,E:\football_v\01_Data_Source\registry\source_registry.py
load,5,E:\football_v\01_Data_Source\registry\source_registry.py
json,5,E:\football_v\01_Data_Source\registry\source_registry.py
engine,2,E:\football_v\01_Data_Source\registry\source_registry.py
data,6,E:\football_v\02_Data_Platform\data_loader\data_loader.py
load,5,E:\football_v\02_Data_Platform\data_loader\data_loader.py
json,2,E:\football_v\02_Data_Platform\data_loader\data_loader.py
form,1,E:\football_v\02_Data_Platform\data_loader\data_loader.py
engine,1,E:\football_v\02_Data_Platform\data_loader\data_loader.py
service,1,E:\football_v\02_Data_Platform\data_loader\data_loader.py
load,2,E:\football_v\02_Data_Platform\data_loader\__init__.py
engine,3,E:\football_v\02_Data_Platform\data_loader\__init__.py
data,1,E:\football_v\02_Data_Platform\data_loader\engine\loader_engine.py
load,5,E:\football_v\02_Data_Platform\data_loader\engine\loader_engine.py
json,2,E:\football_v\02_Data_Platform\data_loader\engine\loader_engine.py
form,1,E:\football_v\02_Data_Platform\data_loader\engine\loader_engine.py
engine,7,E:\football_v\02_Data_Platform\data_loader\engine\loader_engine.py
service,1,E:\football_v\02_Data_Platform\data_loader\engine\loader_engine.py
load,2,E:\football_v\02_Data_Platform\data_loader\formats\csv_loader.py
read,3,E:\football_v\02_Data_Platform\data_loader\formats\csv_loader.py
csv,4,E:\football_v\02_Data_Platform\data_loader\formats\csv_loader.py
data,11,E:\football_v\02_Data_Platform\data_manager\dataset_manager.py
dataset,9,E:\football_v\02_Data_Platform\data_manager\dataset_manager.py
load,1,E:\football_v\02_Data_Platform\data_manager\dataset_manager.py
data,8,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
dataset,7,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
load,2,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
read,2,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
json,5,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
form,1,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
odds,2,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
market,1,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
service,1,E:\football_v\02_Data_Platform\data_manager\dataset_registry.py
data,12,E:\football_v\02_Data_Platform\data_manager\data_manager.py
dataset,7,E:\football_v\02_Data_Platform\data_manager\data_manager.py
form,1,E:\football_v\02_Data_Platform\data_manager\data_manager.py
service,1,E:\football_v\02_Data_Platform\data_manager\data_manager.py
data,6,E:\football_v\02_Data_Platform\data_manager\__init__.py
dataset,4,E:\football_v\02_Data_Platform\data_manager\__init__.py
data,5,E:\football_v\02_Data_Platform\data_manager\__main__.py
data,13,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
load,3,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
json,4,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
form,5,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
value,1,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
engine,5,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
pipeline,3,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
service,5,E:\football_v\02_Data_Platform\integration\platform_bootstrap.py
data,13,E:\football_v\02_Data_Platform\metadata\metadata_manager.py
dataset,4,E:\football_v\02_Data_Platform\metadata\metadata_manager.py
load,3,E:\football_v\02_Data_Platform\metadata\metadata_manager.py
json,3,E:\football_v\02_Data_Platform\metadata\metadata_manager.py
form,1,E:\football_v\02_Data_Platform\metadata\metadata_manager.py
service,1,E:\football_v\02_Data_Platform\metadata\metadata_manager.py
data,5,E:\football_v\02_Data_Platform\metadata\metadata_schema.py
dataset,2,E:\football_v\02_Data_Platform\metadata\metadata_schema.py
data,16,E:\football_v\02_Data_Platform\metadata\lineage\data_lineage.py
load,4,E:\football_v\02_Data_Platform\metadata\lineage\data_lineage.py
json,5,E:\football_v\02_Data_Platform\metadata\lineage\data_lineage.py
form,3,E:\football_v\02_Data_Platform\metadata\lineage\data_lineage.py
engine,4,E:\football_v\02_Data_Platform\metadata\lineage\data_lineage.py
service,1,E:\football_v\02_Data_Platform\metadata\lineage\data_lineage.py
data,4,E:\football_v\02_Data_Platform\pipeline\data_pipeline.py
form,1,E:\football_v\02_Data_Platform\pipeline\data_pipeline.py
engine,1,E:\football_v\02_Data_Platform\pipeline\data_pipeline.py
pipeline,4,E:\football_v\02_Data_Platform\pipeline\data_pipeline.py
data,2,E:\football_v\02_Data_Platform\raw\raw_manager.py
json,2,E:\football_v\02_Data_Platform\raw\raw_manager.py
data,5,E:\football_v\02_Data_Platform\raw\raw_registry.py
load,4,E:\football_v\02_Data_Platform\raw\raw_registry.py
json,4,E:\football_v\02_Data_Platform\raw\raw_registry.py
data,3,E:\football_v\02_Data_Platform\raw\raw_scanner.py
data,11,E:\football_v\02_Data_Platform\registry\data_platform_registry.py
load,3,E:\football_v\02_Data_Platform\registry\data_platform_registry.py
json,4,E:\football_v\02_Data_Platform\registry\data_platform_registry.py
form,3,E:\football_v\02_Data_Platform\registry\data_platform_registry.py
data,5,E:\football_v\02_Data_Platform\storage_engine\storage_manager.py
json,3,E:\football_v\02_Data_Platform\storage_engine\storage_manager.py
form,2,E:\football_v\02_Data_Platform\storage_engine\storage_manager.py
engine,2,E:\football_v\02_Data_Platform\storage_engine\storage_manager.py
service,1,E:\football_v\02_Data_Platform\storage_engine\storage_manager.py
model,1,E:\football_v\03_MODEL_LAYER\confidence_model\confidence_engine_V2.0.py
score,1,E:\football_v\03_MODEL_LAYER\confidence_model\confidence_engine_V2.0.py
model,1,E:\football_v\03_MODEL_LAYER\fusion_engine\fusion_engine_V2.3.py
predict,1,E:\football_v\03_MODEL_LAYER\fusion_engine\fusion_engine_V2.3.py
ev,1,E:\football_v\03_MODEL_LAYER\fusion_engine\fusion_engine_V2.3.py
engine,1,E:\football_v\03_MODEL_LAYER\fusion_engine\fusion_engine_V2.3.py
model,1,E:\football_v\03_MODEL_LAYER\market_model\market_value_model_V1.0.py
score,1,E:\football_v\03_MODEL_LAYER\market_model\market_value_model_V1.0.py
market,1,E:\football_v\03_MODEL_LAYER\market_model\market_value_model_V1.0.py
value,1,E:\football_v\03_MODEL_LAYER\market_model\market_value_model_V1.0.py
model,1,E:\football_v\03_MODEL_LAYER\risk_model\risk_engine_V2.0.py
score,1,E:\football_v\03_MODEL_LAYER\risk_model\risk_engine_V2.0.py
data,3,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_intelligence_engine.py
feature,3,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_intelligence_engine.py
strength,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_intelligence_engine.py
engine,4,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_intelligence_engine.py
data,2,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
feature,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
strength,2,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
elo,2,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
dixon,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
poisson,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
xgboost,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
model,3,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
router,2,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\data_router.py
feature,3,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\feature_selector.py
xgboost,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\feature_selector.py
model,3,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\feature_selector.py
data,3,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\intelligence_service.py
read,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\intelligence_service.py
service,4,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\intelligence_service.py
elo,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\model_interface.py
dixon,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\model_interface.py
poisson,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\model_interface.py
xgboost,1,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\model_interface.py
model,6,E:\football_v\04_Data_Processing_AI\data_intelligence_engine\model_interface.py
feature,4,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\feature_weight_manager.py
elo,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\model_weight_manager.py
dixon,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\model_weight_manager.py
poisson,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\model_weight_manager.py
xgboost,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\model_weight_manager.py
model,4,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\model_weight_manager.py
elo,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\weight_calculator.py
dixon,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\weight_calculator.py
poisson,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\weight_calculator.py
xgboost,1,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\weight_calculator.py
model,4,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\weight_calculator.py
engine,2,E:\football_v\04_Data_Processing_AI\dynamic_feature_weight_engine\weight_engine.py
data,3,E:\football_v\04_Data_Processing_AI\feature_store\backtest_dataset_manager.py
dataset,3,E:\football_v\04_Data_Processing_AI\feature_store\backtest_dataset_manager.py
data,1,E:\football_v\04_Data_Processing_AI\feature_store\database_connection_pool.py
database,1,E:\football_v\04_Data_Processing_AI\feature_store\database_connection_pool.py
data,4,E:\football_v\04_Data_Processing_AI\feature_store\database_connector.py
database,4,E:\football_v\04_Data_Processing_AI\feature_store\database_connector.py
data,2,E:\football_v\04_Data_Processing_AI\feature_store\database_health_monitor.py
database,2,E:\football_v\04_Data_Processing_AI\feature_store\database_health_monitor.py
data,1,E:\football_v\04_Data_Processing_AI\feature_store\database_migration_manager.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\database_migration_manager.py
database,1,E:\football_v\04_Data_Processing_AI\feature_store\database_migration_manager.py
data,5,E:\football_v\04_Data_Processing_AI\feature_store\dataset_split_manager.py
dataset,5,E:\football_v\04_Data_Processing_AI\feature_store\dataset_split_manager.py
train,4,E:\football_v\04_Data_Processing_AI\feature_store\dataset_split_manager.py
data,1,E:\football_v\04_Data_Processing_AI\feature_store\data_promotion_service.py
elo,1,E:\football_v\04_Data_Processing_AI\feature_store\data_promotion_service.py
ev,1,E:\football_v\04_Data_Processing_AI\feature_store\data_promotion_service.py
service,1,E:\football_v\04_Data_Processing_AI\feature_store\data_promotion_service.py
data,2,E:\football_v\04_Data_Processing_AI\feature_store\data_source_registry.py
database,1,E:\football_v\04_Data_Processing_AI\feature_store\data_source_registry.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\elo_history_feature_engine.py
history,2,E:\football_v\04_Data_Processing_AI\feature_store\elo_history_feature_engine.py
elo,5,E:\football_v\04_Data_Processing_AI\feature_store\elo_history_feature_engine.py
ev,1,E:\football_v\04_Data_Processing_AI\feature_store\elo_history_feature_engine.py
engine,1,E:\football_v\04_Data_Processing_AI\feature_store\elo_history_feature_engine.py
elo,1,E:\football_v\04_Data_Processing_AI\feature_store\environment_manager.py
ev,1,E:\football_v\04_Data_Processing_AI\feature_store\environment_manager.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_anomaly_detector.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_api_service.py
service,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_api_service.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_audit_logger.py
ev,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_audit_logger.py
data,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_auto_generator.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_auto_generator.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_cache_manager.py
value,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_cache_manager.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_context_builder.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_context_builder.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_crud_service.py
feature,9,E:\football_v\04_Data_Processing_AI\feature_store\feature_crud_service.py
service,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_crud_service.py
data,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_connector.py
database,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_connector.py
sqlite,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_connector.py
db,5,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_connector.py
data,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_health_check.py
database,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_health_check.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_health_check.py
data,6,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_reader.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_reader.py
database,6,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_reader.py
sqlite,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_reader.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_reader.py
data,8,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_service.py
database,8,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_service.py
sqlite,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_service.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_service.py
service,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_service.py
data,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_session.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_session.py
database,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_session.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_database_session.py
data,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder.py
dataset,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder.py
data,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder_v2.py
dataset,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder_v2.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder_v2.py
score,12,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_builder_v2.py
data,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_exporter.py
dataset,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_exporter.py
json,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_exporter.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_exporter.py
data,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_generator.py
dataset,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_generator.py
json,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_generator.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_generator.py
data,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_reporter.py
dataset,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_reporter.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_reporter.py
json,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_reporter.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_reporter.py
data,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_schema_validator.py
dataset,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_schema_validator.py
score,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_schema_validator.py
data,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_version_manager.py
dataset,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_version_manager.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_dataset_version_manager.py
data,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_data_ingestion.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_data_ingestion.py
data,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_data_loader.py
load,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_data_loader.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_data_loader.py
score,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_data_loader.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_drift_detector.py
data,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_feature_generator.py
dataset,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_feature_generator.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_feature_generator.py
score,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_feature_generator.py
db,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_feedback_optimizer.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_feedback_optimizer.py
feature,2,E:\football_v\04_Data_Processing_AI\feature_store\feature_importance_analyzer.py
read,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_ingestion_scheduler.py
feature,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_ingestion_scheduler.py
feature,5,E:\football_v\04_Data_Processing_AI\feature_store\feature_interaction_engine.py
engine,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_interaction_engine.py
feature,4,E:\football_v\04_Data_Processing_AI\feature_store\feature_lineage_tracker.py
data,1,E:\football_v\04_Data_Processing_AI\feature_store\feature_loader.py
load,5,E:\football_v\04_Data_Processing_AI\feature_store\feature_loader.py
feature,3,E:\football_v\04_Data_Processing_AI\feature_store\feature_loader.py
