"FullName","Length","LastWriteTime"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\match_report_generator\match_report.py","231","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\model_report\model_report.py","230","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\post_match_report\post_match.py","235","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\probability_report\probability_report.py","238","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\registry\report_registry.json","336","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\reports\report_layer_deploy_report.json","228","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\reports\report_layer_test_report.json","1629","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\risk_report\risk_report.py","218","2026-07-22 17:02:17"
"E:\FOOTBALL_V\13_REPORT_INTELLIGENCE_LAYER\visualization_engine\visualizer.py","228","2026-07-22 17:02:17"
"E:\FOOTBALL_V\140_FINAL_INTERFACE_VALIDATION\module.py","215","2026-07-23 09:47:23"
"E:\FOOTBALL_V\141_REAL_CHAT_EXECUTION_ENGINE\module.py","215","2026-07-23 09:48:29"
"E:\FOOTBALL_V\142_DATABASE_QUERY_RUNTIME\module.py","211","2026-07-23 09:48:29"
"E:\FOOTBALL_V\143_MODEL_CALL_ORCHESTRATOR\module.py","212","2026-07-23 09:48:29"
"E:\FOOTBALL_V\144_MATCH_ANALYSIS_EXECUTOR\module.py","212","2026-07-23 09:48:29"
"E:\FOOTBALL_V\145_REPORT_GENERATION_RUNTIME\module.py","214","2026-07-23 09:48:29"
"E:\FOOTBALL_V\146_HISTORY_CONVERSATION_STORE\module.py","215","2026-07-23 09:48:29"
"E:\FOOTBALL_V\147_TASK_SCHEDULER_ENGINE\module.py","210","2026-07-23 09:48:29"
"E:\FOOTBALL_V\148_RUNTIME_ERROR_HANDLER\module.py","210","2026-07-23 09:48:29"
"E:\FOOTBALL_V\149_SYSTEM_LOG_MANAGER\module.py","207","2026-07-23 09:48:29"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\alert_engine\alert_manager.py","129","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\dashboard\system_dashboard.py","138","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\database_monitor\database_checker.py","167","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\error_monitor\error_collector.py","129","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\health_monitor\health_checker.py","157","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py","300","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\performance_monitor\performance_checker.py","134","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\registry\monitoring_registry.json","290","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\reports\monitoring_deploy_report.json","226","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\reports\monitoring_test_report.json","1601","2026-07-22 17:19:53"
"E:\FOOTBALL_V\14_SYSTEM_MONITORING_LAYER\resource_monitor\resource_checker.py","163","2026-07-22 17:19:53"
"E:\FOOTBALL_V\150_FINAL_RUNTIME_VALIDATION\module.py","213","2026-07-23 09:48:29"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\api_scheduler\scheduler.py","127","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\config\api_config.json","148","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\data_sync_engine\sync_manager.py","122","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\football_data_api\football_data_client.py","203","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\injury_api\injury_client.py","136","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\news_api\news_client.py","132","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\odds_api\odds_client.py","189","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\registry\api_registry.json","272","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\reports\api_deploy_report.json","225","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\reports\api_test_report.json","1566","2026-07-22 17:24:44"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\stats_api\stats_client.py","188","2026-07-22 17:24:43"
"E:\FOOTBALL_V\15_API_INTEGRATION_LAYER\weather_api\weather_client.py","138","2026-07-22 17:24:43"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\audit_logger.py","263","2026-07-22 22:53:45"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\deploy_governance_batch_01_V1.0.py","1982","2026-07-22 21:42:06"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\module.py","320","2026-07-22 22:57:42"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\backup_engine\backup_engine_V1.0.py","956","2026-07-22 21:43:54"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\batch_modules\create_backup_engine.py","1267","2026-07-22 21:42:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\batch_modules\create_database_initializer.py","1928","2026-07-22 21:42:33"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\batch_modules\create_restore_engine.py","1977","2026-07-22 21:43:33"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\batch_modules\create_version_control_engine.py","1167","2026-07-22 21:43:44"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\database_backup_scheduler\database_backup_scheduler_V1.0.py","98","2026-07-22 21:53:26"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\database_health_monitor\database_health_monitor_V1.0.py","109","2026-07-22 21:52:07"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py","1258","2026-07-22 21:43:54"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\database_restore_manager\database_restore_manager_V1.0.py","97","2026-07-22 21:53:26"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\database_schema_manager\database_schema_manager_V1.0.py","109","2026-07-22 21:52:07"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\database_version_manager\database_version_manager_V1.0.py","97","2026-07-22 21:53:26"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\deploy_migration_engine_V1.0.py","3827","2026-07-22 21:34:35"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\migration_engine_V1.0.py","880","2026-07-22 21:36:05"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\config\migration_config.json","214","2026-07-22 21:34:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\registry\migration_registry.json","125","2026-07-22 21:34:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\reports\migration_deployment_report.json","149","2026-07-22 21:34:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\reports\migration_status.json","129","2026-07-22 21:36:29"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\reports\migration_test_report.json","453","2026-07-22 21:36:29"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\migration_engine\tests\test_migration_engine_V1.0.py","1356","2026-07-22 21:36:19"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\reports\governance_batch_01_deployment_report.json","950","2026-07-22 21:43:54"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\restore_engine\restore_engine_V1.0.py","1715","2026-07-22 21:43:54"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\deploy_validation_engine_V1.0.py","4914","2026-07-22 21:38:34"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\validation_engine_V1.0.py","2021","2026-07-22 21:39:27"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\config\validation_config.json","238","2026-07-22 21:38:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\registry\validation_registry.json","116","2026-07-22 21:38:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\reports\validation_deployment_report.json","150","2026-07-22 21:38:48"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\reports\validation_report.json","605","2026-07-22 21:39:49"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\reports\validation_test_report.json","456","2026-07-22 21:39:49"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\validation_engine\tests\test_validation_engine_V1.0.py","1368","2026-07-22 21:39:38"
"E:\FOOTBALL_V\16_DATABASE_GOVERNANCE_LAYER\version_control_engine\version_control_engine_V1.0.py","811","2026-07-22 21:43:54"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\deploy_model_store_batch_01_V1.0.py","2888","2026-07-22 21:46:31"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\deploy_model_store_batch_02_V1.0.py","2050","2026-07-22 21:48:06"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_loader.py","247","2026-07-22 22:53:45"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\module.py","350","2026-07-22 22:57:42"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\config\model_store_config.json","313","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_artifact_manager\model_artifact_manager_V1.0.py","111","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_cache_manager\model_cache_manager_V1.0.py","168","2026-07-22 21:48:17"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_deployment_manager\model_deployment_manager_V1.0.py","239","2026-07-22 21:48:17"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py","412","2026-07-22 21:48:17"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_metrics_manager\model_metrics_manager_V1.0.py","110","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_parameter_manager\model_parameter_manager_V1.0.py","112","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py","984","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_registry\registry.json","276","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_validator\model_validator_V1.0.py","209","2026-07-22 21:48:17"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\model_version_manager\model_version_manager_V1.0.py","173","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\reports\model_store_batch_01_deployment_report.json","162","2026-07-22 21:46:44"
"E:\FOOTBALL_V\17_MODEL_STORE_LAYER\reports\model_store_batch_02_deployment_report.json","162","2026-07-22 21:48:17"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\deploy_execution_engine_batch_01_V1.0.py","3227","2026-07-22 21:49:58"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\fusion_engine.py","257","2026-07-22 22:53:45"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\module.py","469","2026-07-22 22:57:42"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\batch_predictor\batch_predictor_V1.0.py","101","2026-07-22 21:52:07"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\confidence_engine\confidence_engine_V1.0.py","90","2026-07-22 21:53:26"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\config\execution_config.json","280","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\execution_monitor\execution_monitor_V1.0.py","90","2026-07-22 21:53:26"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py","508","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py","256","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py","475","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\output_manager\output_manager_V1.0.py","241","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\prediction_pipeline\prediction_pipeline_V1.0.py","449","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\prediction_scheduler\prediction_scheduler_V1.0.py","106","2026-07-22 21:52:07"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\reports\execution_engine_batch_01_deployment_report.json","167","2026-07-22 21:50:11"
"E:\FOOTBALL_V\18_MODEL_EXECUTION_ENGINE\risk_engine\risk_engine_V1.0.py","84","2026-07-22 21:53:26"
"E:\FOOTBALL_V\19_API_LAYER\health_api.py","231","2026-07-22 22:53:45"
"E:\FOOTBALL_V\19_API_LAYER\module.py","178","2026-07-22 22:57:42"
"E:\FOOTBALL_V\19_API_LAYER\api_registry\api_registry_V1.0.py","85","2026-07-22 21:53:26"
"E:\FOOTBALL_V\19_API_LAYER\api_server\api_server_V1.0.py","97","2026-07-22 21:52:07"
"E:\FOOTBALL_V\19_API_LAYER\health_api\health_api_V1.0.py","83","2026-07-22 21:53:26"
"E:\FOOTBALL_V\19_API_LAYER\model_api\model_api_V1.0.py","82","2026-07-22 21:53:26"
"E:\FOOTBALL_V\19_API_LAYER\prediction_api\prediction_api_V1.0.py","100","2026-07-22 21:52:07"
"E:\FOOTBALL_V\19_API_LAYER\report_api\report_api_V1.0.py","83","2026-07-22 21:53:26"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\dashboard.py","243","2026-07-22 22:53:45"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\module.py","190","2026-07-22 22:57:42"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\dashboard_core\dashboard_core_V1.0.py","100","2026-07-22 21:52:07"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\market_dashboard\market_dashboard_V1.0.py","89","2026-07-22 21:53:26"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\model_dashboard\model_dashboard_V1.0.py","88","2026-07-22 21:53:26"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\prediction_dashboard\prediction_dashboard_V1.0.py","106","2026-07-22 21:52:07"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\probability_dashboard\probability_dashboard_V1.0.py","94","2026-07-22 21:53:26"
"E:\FOOTBALL_V\20_DASHBOARD_LAYER\report_dashboard\report_dashboard_V1.0.py","89","2026-07-22 21:53:26"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\module.py","224","2026-07-22 22:57:42"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\startup.py","243","2026-07-22 22:53:45"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\version.json","60","2026-07-22 22:53:45"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\documentation\README.md","21","2026-07-22 22:53:45"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\environment_checker\environment_checker_V1.0.py","92","2026-07-22 21:53:26"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\installer\installer_V1.0.py","103","2026-07-22 21:52:07"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\package_builder\package_builder_V1.0.py","88","2026-07-22 21:53:26"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\release_manager\release_manager_V1.0.py","101","2026-07-22 21:52:07"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\update_manager\update_manager_V1.0.py","87","2026-07-22 21:53:26"
"E:\FOOTBALL_V\21_PRODUCT_PACKAGE\version_registry\version_registry_V1.0.py","89","2026-07-22 21:53:26"
"E:\FOOTBALL_V\22_AI_FEATURE_STORE_LAYER\feature_builder.py","151","2026-07-22 23:16:58"
"E:\FOOTBALL_V\22_AI_FEATURE_STORE_LAYER\feature_pipeline.py","152","2026-07-22 23:16:58"
"E:\FOOTBALL_V\22_AI_FEATURE_STORE_LAYER\feature_registry.py","152","2026-07-22 23:16:58"
"E:\FOOTBALL_V\22_AI_FEATURE_STORE_LAYER\module.py","142","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\dixon_coles_trainer.py","154","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\elo_trainer.py","146","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\fusion_trainer.py","149","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\module.py","141","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\poisson_trainer.py","150","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\xgboost_trainer.py","150","2026-07-22 23:16:58"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\backtest_connector\backtest_connector_V2.0.py","145","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\dataset_manager\dataset_manager_V2.0.py","178","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\evaluation_engine\evaluation_engine_V2.0.py","141","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\feature_loader\feature_loader_V2.0.py","134","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\model_trainer\model_trainer_V2.0.py","146","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\registry\model_version_registry.json","195","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\reports\training_engine_activation_report.json","115","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\tests\test_training_engine_V2.0.py","164","2026-07-22 23:35:57"
"E:\FOOTBALL_V\23_MODEL_TRAINING_ENGINE\training_pipeline\training_pipeline_V2.0.py","145","2026-07-22 23:35:57"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\handicap_engine.py","158","2026-07-22 23:16:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\kelly_optimizer.py","158","2026-07-22 23:16:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\market_risk_engine.py","161","2026-07-22 23:16:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\module.py","149","2026-07-22 23:16:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\probability_engine.py","161","2026-07-22 23:16:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\score_prediction_engine.py","166","2026-07-22 23:16:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\market_intelligence\capital_flow_detector.py","104","2026-07-22 23:37:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\market_intelligence\market_sentiment_engine.py","144","2026-07-22 23:37:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\market_intelligence\odds_tracker.py","95","2026-07-22 23:37:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\output_engine\prediction_report.py","101","2026-07-22 23:37:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\output_engine\risk_filter.py","94","2026-07-22 23:37:58"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_core\predictor.py","180","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\dixon_coles_predictor.py","121","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\elo_predictor.py","106","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\poisson_predictor.py","114","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\xgboost_predictor.py","114","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_pipeline\feature_pipeline.py","97","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\prediction_pipeline\prediction_pipeline.py","139","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\registry\prediction_registry.json","94","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\reports\prediction_activation_report.json","117","2026-07-22 23:34:21"
"E:\FOOTBALL_V\24_PREDICTION_INTELLIGENCE_LAYER\tests\test_prediction_engine_V2.0.py","148","2026-07-22 23:34:21"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\historical_runner.py","146","2026-07-22 23:16:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\module.py","135","2026-07-22 23:16:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\performance_report.py","147","2026-07-22 23:16:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\roi_calculator.py","143","2026-07-22 23:16:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\backtest_pipeline\backtest_pipeline_V2.0.py","136","2026-07-22 23:37:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\data_split_engine\data_split_engine_V2.0.py","212","2026-07-22 23:37:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\historical_runner\historical_runner_V2.0.py","136","2026-07-22 23:37:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\kelly_analyzer\kelly_analyzer_V2.0.py","137","2026-07-22 23:37:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\registry\backtest_registry.json","74","2026-07-22 23:37:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\reports\backtest_activation_report.json","78","2026-07-22 23:37:58"
"E:\FOOTBALL_V\25_BACKTEST_ENGINE\roi_calculator\roi_calculator_V2.0.py","98","2026-07-22 23:37:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\data_scheduler.py","144","2026-07-22 23:16:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\model_scheduler.py","145","2026-07-22 23:16:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\module.py","136","2026-07-22 23:16:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\monitoring_engine.py","147","2026-07-22 23:16:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\data_refresh\data_refresh_V2.0.py","97","2026-07-22 23:37:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\prediction_job\prediction_job_V2.0.py","99","2026-07-22 23:37:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\registry\automation_registry.json","75","2026-07-22 23:37:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\reports\automation_activation_report.json","73","2026-07-22 23:37:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\report_generator\report_generator_V2.0.py","102","2026-07-22 23:37:58"
"E:\FOOTBALL_V\26_AUTOMATION_LAYER\scheduler\scheduler_V2.0.py","91","2026-07-22 23:37:58"
"E:\FOOTBALL_V\27_MODEL_FUSION_ENGINE\confidence_engine.py","97","2026-07-22 23:39:59"
"E:\FOOTBALL_V\27_MODEL_FUSION_ENGINE\fusion_engine_V2.1.py","178","2026-07-22 23:39:59"
"E:\FOOTBALL_V\27_MODEL_FUSION_ENGINE\model_weight_engine.py","228","2026-07-22 23:39:59"
"E:\FOOTBALL_V\27_MODEL_FUSION_ENGINE\registry\27_MODEL_FUSION_ENGINE_registry.json","94","2026-07-22 23:41:41"
"E:\FOOTBALL_V\27_MODEL_FUSION_ENGINE\registry\fusion_registry.json","78","2026-07-22 23:39:59"
"E:\FOOTBALL_V\28_PROBABILITY_CALIBRATION_ENGINE\calibration_engine.py","142","2026-07-22 23:39:59"
"E:\FOOTBALL_V\28_PROBABILITY_CALIBRATION_ENGINE\odds_calibrator.py","96","2026-07-22 23:39:59"
"E:\FOOTBALL_V\28_PROBABILITY_CALIBRATION_ENGINE\registry\28_PROBABILITY_CALIBRATION_ENGINE_registry.json","105","2026-07-22 23:41:41"
